Isco_Level_2,Isco_Level_2_preferredLabel,PIAAC_QuestionId,PIAAC_QuestionDescription,ESCOskill
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01b,read letters memos or e-mails?,work with mail
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,allocate bill
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,allocate bills
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,allocating bills
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,analyse business risk
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,analyse economic risk
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,analyse financial risk
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,analyse monetary risk
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,business analysis
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,commercial analysis
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,dispense bills
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,economic analysis
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,economic audit
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,financial analysis
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,financial statement
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,financial statements
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,fiscal analysis
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,fiscal audit
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,issue bills
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,records of financial activities
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01g,read bills invoices bank statements or other financial statements?,statements on finances
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01h,read diagrams maps or schematics?,circuit blueprints
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01h,read diagrams maps or schematics?,circuit diagrams
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01h,read diagrams maps or schematics?,circuit schematics
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01h,read diagrams maps or schematics?,diagrams of circuits
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01h,read diagrams maps or schematics?,electrical circuit diagrams
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01h,read diagrams maps or schematics?,electrical diagrams
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01h,read diagrams maps or schematics?,electronic schematics
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01h,read diagrams maps or schematics?,electronics schematics
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01h,read diagrams maps or schematics?,elementary diagrams
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01h,read diagrams maps or schematics?,interpret engineering drawings
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01h,read diagrams maps or schematics?,peruse engineering drawings
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01h,read diagrams maps or schematics?,read an engineering drawing
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01h,read diagrams maps or schematics?,read engineering drawings
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01h,read diagrams maps or schematics?,read of engineering drawings
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01h,read diagrams maps or schematics?,reading engineering drawings
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01h,read diagrams maps or schematics?,study engineering drawings
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q01h,read diagrams maps or schematics?,view engineering drawings
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q02a,write letters memos or e-mails?,carry out mail activities
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q02a,write letters memos or e-mails?,deal with mail
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q02a,write letters memos or e-mails?,deal with parcels
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q02a,write letters memos or e-mails?,execute mail activities
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q02a,write letters memos or e-mails?,handle mail
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q02a,write letters memos or e-mails?,handle parcels
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q02a,write letters memos or e-mails?,perform mail activities
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q02a,write letters memos or e-mails?,undertake mail activities
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q02a,write letters memos or e-mails?,work with mail
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03b,calculate prices costs or budgets?,manage budgets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03b,calculate prices costs or budgets?,
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03c,use or calculate fractions decimals or percentages?,apply mathematical calculations in work activities
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03c,use or calculate fractions decimals or percentages?,make arithmetical calculations
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03c,use or calculate fractions decimals or percentages?,make complex numerical calculations
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03c,use or calculate fractions decimals or percentages?,make mathematical calculations
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03c,use or calculate fractions decimals or percentages?,make numeric calculations
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03c,use or calculate fractions decimals or percentages?,make numerical calculations
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03c,use or calculate fractions decimals or percentages?,perform numerical calculations
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03c,use or calculate fractions decimals or percentages?,resolve problems using mathematical principles
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03c,use or calculate fractions decimals or percentages?,undertake mathematical calculations as part of work processes
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03c,use or calculate fractions decimals or percentages?,utilise mathematical principles
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Ability Office Spreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Accel Spreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Calligra Sheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,CellPro
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Corel Calculate
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,DhtmlxSpreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Dolphinity Planner
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Gnumeric
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Google Sheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Household Budget Worksheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,IBM Lotus Symphony Spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Kingsoft Spreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,LibreOffice Calc
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Lotus 1-2-3
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Lotus Improv
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Microsoft Office Excel
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Myrtle
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,OOo4Kids Calc
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,OxygenOffice Professional Calc
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,PlanMaker
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,QT Calc Express
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Quantrix Modeler
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,ResolverOne
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Sheetster
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Simple Spreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Sphygmic Software Spreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,ThinkFree Office Calc
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,Zoho Sheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,design spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,use spreadsheets program
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,use spreadsheets software
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03d,use a calculator - either hand-held or computer based?,wikiCalc
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03g,use simple algebra or formulas?,carry out work activities using spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03g,use simple algebra or formulas?,conduct work activities using spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03g,use simple algebra or formulas?,employ spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03g,use simple algebra or formulas?,perform work activities utilising spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03g,use simple algebra or formulas?,record information in spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03g,use simple algebra or formulas?,store information and data in spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03g,use simple algebra or formulas?,use spreadsheet documents
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03g,use simple algebra or formulas?,use spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03g,use simple algebra or formulas?,utilise spreadsheet documents
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03g,use simple algebra or formulas?,utilise spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03g,use simple algebra or formulas?,work with spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03h,use more advanced math or statistics such as calculus complex algebra trigonometry or use of regression techniques?,execute analytical mathematical calculations
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q03h,use more advanced math or statistics such as calculus complex algebra trigonometry or use of regression techniques?,
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Ability Office Spreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Accel Spreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Calligra Sheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,CellPro
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Corel Calculate
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,DhtmlxSpreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Dolphinity Planner
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Gnumeric
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Google Sheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Household Budget Worksheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,IBM Lotus Symphony Spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,ICT
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,IT
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Kingsoft Spreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,LibreOffice Calc
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Lotus 1-2-3
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Lotus Improv
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Microsoft Office Excel
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Myrtle
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,OOo4Kids Calc
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,OxygenOffice Professional Calc
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,PlanMaker
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,QT Calc Express
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Quantrix Modeler
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,ResolverOne
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Sheetster
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Simple Spreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Sphygmic Software Spreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,ThinkFree Office Calc
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,Zoho Sheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,carry out work activities using spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,computer technology
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,conduct work activities using spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,design spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,employ spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,information and communications technology
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,information technology
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,perform work activities utilising spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,record information in spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,store information and data in spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,technology in computer networks
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,technology in computers
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,technology in computing
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,technology of computers
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,use spreadsheet documents
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,use spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,use spreadsheets program
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,use spreadsheets software
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,utilise spreadsheet documents
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,utilise spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,wikiCalc
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q04,you use a computer in your job?,work with spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Academia.edu
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Apple Mail
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Buzznet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Cisco IP Communicator
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Facebook
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Flickr
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Flixster
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Gmail
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Google Hangouts
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Google+
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,IBM Sametime
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Instagram
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,LinkedIn
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Microsoft Office Outlook
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Mozilla Thunderbird
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Myspace
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Opera Mail
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Skype
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Twitter
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Viber
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,WhatsApp
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Windows Live Mail
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Windows Live Messenger
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Yahoo Mail
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Yahoo! Messenger
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,Yammer
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,carry out mail activities
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,communicate in digital environments
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,communicate on-line
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,communicate online
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,deal with mail
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,deal with parcels
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,execute mail activities
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,handle mail
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,handle parcels
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,iCall
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,identify online threats
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,interact through ICT
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,manage digital identity
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,perform mail activities
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,undertake mail activities
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,use e-mail software and services
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,use online communication tools
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05a,use email?,work with mail
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05d,conduct transactions on the internet for example buying or selling products or services or banking?,conduct customer management
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05d,conduct transactions on the internet for example buying or selling products or services or banking?,do customer management
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05d,conduct transactions on the internet for example buying or selling products or services or banking?,perform customer management
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05d,conduct transactions on the internet for example buying or selling products or services or banking?,performing customer management
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Ability Office Spreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Accel Spreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Calligra Sheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,CellPro
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Corel Calculate
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,DhtmlxSpreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Dolphinity Planner
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Gnumeric
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Google Sheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Household Budget Worksheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,IBM Lotus Symphony Spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Kingsoft Spreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,LibreOffice Calc
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Lotus 1-2-3
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Lotus Improv
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Microsoft Office Excel
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Myrtle
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,OOo4Kids Calc
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,OxygenOffice Professional Calc
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,PlanMaker
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,QT Calc Express
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Quantrix Modeler
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,ResolverOne
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Sheetster
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Simple Spreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Sphygmic Software Spreadsheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,ThinkFree Office Calc
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,Zoho Sheet
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,carry out work activities using spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,conduct work activities using spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,design spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,employ spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,perform work activities utilising spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,record information in spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,store information and data in spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,use spreadsheet documents
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,use spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,use spreadsheets program
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,use spreadsheets software
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,utilise spreadsheet documents
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,utilise spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,wikiCalc
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05e,use spreadsheet software for example Excel?,work with spreadsheets
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05f,use a word processor for example Word?,AbiWord
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05f,use a word processor for example Word?,Apple Pages
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05f,use a word processor for example Word?,Atlantis Word Processor
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05f,use a word processor for example Word?,Calligra Words
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05f,use a word processor for example Word?,GNU TeXmacs
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05f,use a word processor for example Word?,Google Docs
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05f,use a word processor for example Word?,IBM Lotus Word Pro
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05f,use a word processor for example Word?,IntelliTalk
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05f,use a word processor for example Word?,Kingsoft Office Writer
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05f,use a word processor for example Word?,LaTeX
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05f,use a word processor for example Word?,LibreOffice Writer
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05f,use a word processor for example Word?,Microsoft Office Word
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05f,use a word processor for example Word?,Polaris Office
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05f,use a word processor for example Word?,QuickOffice
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05f,use a word processor for example Word?,TextEdit
62,"market-oriented skilled forestry, fishery and hunting workers",G_Q05f,use a word processor for example Word?,Textilus
